type,timestamp,sessionID,uid,query,docid,rank,page,url,windowLocation,fromURL,toURL,clicked,fromPage,toPage
cursorEnteredSnippet,2026-03-19 10:46:34.055000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,5327,1,10,http://www.gutenberg.org/files/8195/8195-h/8195-h.htm#17,http://localhost:7001/result?query=fox+sound&page=10,,,,,
cursorLeftSnippet,2026-03-19 10:46:34.122000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,5327,1,10,http://www.gutenberg.org/files/8195/8195-h/8195-h.htm#17,http://localhost:7001/result?query=fox+sound&page=10,,,,,
queryBoxFocused,2026-03-19 10:46:34.658000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,,,,,,,,,,,
querySubmitted,2026-03-19 10:46:42.484000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,foxhouse,,,,,,,,,,
queryBoxFocused,2026-03-19 10:46:44.182000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,,,,,,,,,,,
querySubmitted,2026-03-19 10:46:46.868000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,,,,,,,,,,
searchResultGenerated,2026-03-19 10:46:47.413000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,2891,1,1,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+house&page=1,,,,,
searchResultGenerated,2026-03-19 10:46:47.415000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,7034,2,1,http://www.gutenberg.org/files/25359/25359-h/25359-h.htm#Page_294,http://localhost:7001/result?query=fox+house&page=1,,,,,
searchResultGenerated,2026-03-19 10:46:47.416000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,7175,3,1,http://www.gutenberg.org/cache/epub/3152/pg3152.html,http://localhost:7001/result?query=fox+house&page=1,,,,,
searchResultGenerated,2026-03-19 10:46:47.416000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,6886,4,1,http://www.gutenberg.org/files/14732/14732-h/14732-h.htm,http://localhost:7001/result?query=fox+house&page=1,,,,,
searchResultGenerated,2026-03-19 10:46:47.417000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,5743,5,1,http://www.gutenberg.org/files/24479/24479-h/24479-h.htm#Page_167,http://localhost:7001/result?query=fox+house&page=1,,,,,
searchResultGenerated,2026-03-19 10:46:47.418000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,7042,6,1,http://www.gutenberg.org/files/25359/25359-h/25359-h.htm#Page_306,http://localhost:7001/result?query=fox+house&page=1,,,,,
searchResultGenerated,2026-03-19 10:46:47.419000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,5489,7,1,http://www.gutenberg.org/ebooks/19399,http://localhost:7001/result?query=fox+house&page=1,,,,,
searchResultGenerated,2026-03-19 10:46:47.420000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,3304,8,1,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+house&page=1,,,,,
searchResultGenerated,2026-03-19 10:46:47.420000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,7171,9,1,http://www.gutenberg.org/cache/epub/3152/pg3152.html,http://localhost:7001/result?query=fox+house&page=1,,,,,
searchResultGenerated,2026-03-19 10:46:47.421000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,7163,10,1,http://www.gutenberg.org/cache/epub/3152/pg3152.html,http://localhost:7001/result?query=fox+house&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:46:50.339000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,2891,1,1,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+house&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:46:50.372000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,2891,1,1,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+house&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:46:53.254000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,7163,10,1,http://www.gutenberg.org/cache/epub/3152/pg3152.html,http://localhost:7001/result?query=fox+house&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:46:53.405000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,7163,10,1,http://www.gutenberg.org/cache/epub/3152/pg3152.html,http://localhost:7001/result?query=fox+house&page=1,,,,,
pageNavigationClicked,2026-03-19 10:46:54.051000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,,,,,,,,,5,1.0,5.0
searchResultGenerated,2026-03-19 10:46:54.506000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,5269,1,5,http://www.gutenberg.org/files/40755/40755-h/40755-h.htm#Page_122,http://localhost:7001/result?query=fox+house&page=5,,,,,
searchResultGenerated,2026-03-19 10:46:54.507000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,1219,2,5,http://www.gutenberg.org/files/19461/19461-h/19461-h.htm#The_Rakshass_Palace,http://localhost:7001/result?query=fox+house&page=5,,,,,
searchResultGenerated,2026-03-19 10:46:54.509000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,2671,3,5,https://simple.wikipedia.org/wiki/Parliament,http://localhost:7001/result?query=fox+house&page=5,,,,,
searchResultGenerated,2026-03-19 10:46:54.511000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,2936,4,5,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+house&page=5,,,,,
searchResultGenerated,2026-03-19 10:46:54.516000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,3384,5,5,https://www.africanstorybook.org/,http://localhost:7001/result?query=fox+house&page=5,,,,,
searchResultGenerated,2026-03-19 10:46:54.517000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,6598,6,5,http://www.gutenberg.org/files/20341/20341-h/20341-h.htm,http://localhost:7001/result?query=fox+house&page=5,,,,,
searchResultGenerated,2026-03-19 10:46:54.518000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,2892,7,5,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+house&page=5,,,,,
searchResultGenerated,2026-03-19 10:46:54.520000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,6661,8,5,http://www.gutenberg.org/cache/epub/5259/pg5259-images.html,http://localhost:7001/result?query=fox+house&page=5,,,,,
searchResultGenerated,2026-03-19 10:46:54.521000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,4261,9,5,http://www.gutenberg.org/files/20521/20521-h/20521-h.htm#French_Amenities,http://localhost:7001/result?query=fox+house&page=5,,,,,
searchResultGenerated,2026-03-19 10:46:54.522000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,6306,10,5,http://www.gutenberg.org/cache/epub/11702/pg11702-images.html,http://localhost:7001/result?query=fox+house&page=5,,,,,
cursorEnteredSnippet,2026-03-19 10:46:54.528000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,2671,3,5,https://simple.wikipedia.org/wiki/Parliament,http://localhost:7001/result?query=fox+house&page=5,,,,,
cursorLeftSnippet,2026-03-19 10:46:54.671000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,2671,3,5,https://simple.wikipedia.org/wiki/Parliament,http://localhost:7001/result?query=fox+house&page=5,,,,,
cursorEnteredSnippet,2026-03-19 10:46:56.771000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,2936,4,5,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+house&page=5,,,,,
cursorLeftSnippet,2026-03-19 10:46:56.838000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,2936,4,5,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+house&page=5,,,,,
cursorEnteredSnippet,2026-03-19 10:46:56.854000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,3384,5,5,https://www.africanstorybook.org/,http://localhost:7001/result?query=fox+house&page=5,,,,,
clickedResult,2026-03-19 10:46:57.393000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,3384,5,5,https://www.africanstorybook.org/,https://www.africanstorybook.org/,,,,,
cursorLeftSnippet,2026-03-19 10:46:58.802000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox house,3384,5,5,https://www.africanstorybook.org/,http://localhost:7001/result?query=fox+house&page=5,,,,,
queryBoxFocused,2026-03-19 10:47:06.104000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,,,,,,,,,,,
ClickedEndTask,2026-03-19 10:47:07.560000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,,,,,,,,,,,
TaskEndConfirmed,2026-03-19 10:47:08.329000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,,,,,,,,,,,
TaskStarted,2026-03-19 10:52:24.510000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,,,,,,,,,,,
idSubmitted,2026-03-19 10:52:24.512000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,,,,,,,,,,,
queryBoxFocused,2026-03-19 10:52:26.422000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,,,,,,,,,,,
querySubmitted,2026-03-19 10:52:35.161000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,,,,,,,,,,
searchResultGenerated,2026-03-19 10:52:35.835000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,7491,1,1,https://en.wikipedia.org/wiki/Augmented_reality,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:52:35.835000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,3403,2,1,https://www.commonlit.org/texts/how-autism-freed-me-to-be-myself,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:52:35.836000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,2585,3,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00051,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:52:35.836000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,2378,4,1,https://kids.frontiersin.org/article/10.3389/frym.2020.00031,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:52:35.836000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,3487,5,1,https://freekidsbooks.org/wp-content/uploads/2019/12/Geography10-Namibia-COL-FKB.pdf,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:52:35.837000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,3816,6,1,http://www.gutenberg.org/cache/epub/8075/pg8075-images.html,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:52:35.837000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,2461,7,1,https://en.wikipedia.org/wiki/Virtual_reality,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:52:35.837000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,420,8,1,http://www.gutenberg.org/files/23661/23661-h/23661-h.htm#Page_1,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:52:35.837000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,726,9,1,http://www.gutenberg.org/files/11757/11757-h/11757-h.htm,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:52:35.838000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,3458,10,1,https://kids.frontiersin.org/article/10.3389/frym.2013.00004,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:52:37.587000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,7491,1,1,https://en.wikipedia.org/wiki/Augmented_reality,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:52:37.787000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,7491,1,1,https://en.wikipedia.org/wiki/Augmented_reality,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:52:37.821000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,3403,2,1,https://www.commonlit.org/texts/how-autism-freed-me-to-be-myself,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
clickedResult,2026-03-19 10:52:38.409000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,3403,2,1,https://www.commonlit.org/texts/how-autism-freed-me-to-be-myself,https://www.commonlit.org/texts/how-autism-freed-me-to-be-myself,,,,,
cursorLeftSnippet,2026-03-19 10:52:38.788000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,3403,2,1,https://www.commonlit.org/texts/how-autism-freed-me-to-be-myself,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
wentBack,2026-03-19 10:52:45.591000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,,,,,,https://www.commonlit.org/texts/how-autism-freed-me-to-be-myself,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,
queryBoxFocused,2026-03-19 10:52:47.177000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,,,,,,,,,,,
cursorEnteredSnippet,2026-03-19 10:52:48.786000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,2585,3,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00051,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
clickedResult,2026-03-19 10:52:49.179000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,2585,3,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00051,https://kids.frontiersin.org/article/10.3389/frym.2019.00051,,,,,
cursorLeftSnippet,2026-03-19 10:52:50.392000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,2585,3,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00051,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
wentBack,2026-03-19 10:52:56.383000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,,,,,,https://kids.frontiersin.org/article/10.3389/frym.2019.00051,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,
cursorEnteredSnippet,2026-03-19 10:52:56.576000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,3403,2,1,https://www.commonlit.org/texts/how-autism-freed-me-to-be-myself,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:52:56.769000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climete chnage real,3403,2,1,https://www.commonlit.org/texts/how-autism-freed-me-to-be-myself,http://localhost:7001/result?query=is+climete+chnage+real&page=1,,,,,
queryBoxFocused,2026-03-19 10:52:56.900000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,,,,,,,,,,,
querySubmitted,2026-03-19 10:53:01.337000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,,,,,,,,,,
searchResultGenerated,2026-03-19 10:53:01.860000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,1960,1,1,https://simple.wikipedia.org/wiki/Climate,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:53:01.860000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,3235,2,1,https://kids.frontiersin.org/article/10.3389/frym.2015.00014,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:53:01.860000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,1988,3,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00154,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:53:01.861000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,3498,4,1,https://www.commonlit.org/texts/what-is-antarctica,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:53:01.861000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,2813,5,1,https://simple.wikipedia.org/wiki/Meteorology,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:53:01.861000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,2486,6,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00037,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:53:01.862000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,2599,7,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00136,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:53:01.862000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,2554,8,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00119,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:53:01.862000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,2162,9,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00161,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
searchResultGenerated,2026-03-19 10:53:01.863000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,2075,10,1,https://en.wikipedia.org/wiki/Geology,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:53:02.652000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,1960,1,1,https://simple.wikipedia.org/wiki/Climate,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
clickedResult,2026-03-19 10:53:03.875000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,1960,1,1,https://simple.wikipedia.org/wiki/Climate,https://simple.wikipedia.org/wiki/Climate,,,,,
cursorLeftSnippet,2026-03-19 10:53:03.954000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,1960,1,1,https://simple.wikipedia.org/wiki/Climate,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
wentBack,2026-03-19 10:53:07.379000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,,,,,,https://simple.wikipedia.org/wiki/Climate,http://localhost:7001/result?query=is+climate+change+real&page=1,,,
cursorEnteredSnippet,2026-03-19 10:53:08.235000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,1988,3,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00154,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
clickedResult,2026-03-19 10:53:08.634000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,1988,3,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00154,https://kids.frontiersin.org/article/10.3389/frym.2019.00154,,,,,
cursorLeftSnippet,2026-03-19 10:53:09.559000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,1988,3,1,https://kids.frontiersin.org/article/10.3389/frym.2019.00154,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
wentBack,2026-03-19 10:53:13.448000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,,,,,,https://kids.frontiersin.org/article/10.3389/frym.2019.00154,http://localhost:7001/result?query=is+climate+change+real&page=1,,,
cursorEnteredSnippet,2026-03-19 10:53:15.086000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,2075,10,1,https://en.wikipedia.org/wiki/Geology,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:53:15.185000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,is climate change real,2075,10,1,https://en.wikipedia.org/wiki/Geology,http://localhost:7001/result?query=is+climate+change+real&page=1,,,,,
pageNavigationClicked,2026-03-19 10:53:16.027000+00:00,358665ed-05f9-463c-b357-29b94091e948,Participant2,,,,,,,,,3,1.0,3.0
